id,price,price_display,frequency,property_type,bedrooms,bathrooms,address,summary,property_url,contact_url,branch,branch_id,added_or_reduced,first_visible_date,let_type,postcode,search_date,letting_details,property_size_sqft,property_size_sqm,scraping_success,scraping_error,coordinates,distance_to_center_km,price_score,location_score,size_score,overall_score,size_data_status,geocoding_status
168199406,1500,"£1,500 pcm",monthly,Apartment,1,1.0,"Cork House, 5 Durnsford Road, London, SW19","Rarely available and generously proportioned, this exceptional one-bedroom apartment occupies approximately 500 square feet within Cork House, set in the prestigious Sanctuary Development just off Durnsford Road, Wimbledon. Beautifully finished to a high specification throughout, the property off...",https://www.rightmove.co.uk/properties/168199406#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168199406,"Brinkleys Estate Agents, Wimbledon Village",287963,Added today,2025-10-15T12:44:56Z,,SW19,2025-10-15T18:49:25.586870,"{'let available date': 'Now', 'deposit': '£1,730', 'min. tenancy': '12 months', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.4285041, -0.1892062)",9.836074648674531,77.77777777777779,80.32785070265093,43.729438202247195,71.99,estimated,geocoded
168055544,1400,"£1,400 pcm",monthly,House,1,2081.0,"Thicket Road, London, SE20","Hindwoods are delighted to welcome to the market, this well presented newly refurbished one bedroom top floor flat. Situated off the main Anerley Road, within half a mile of Anerley, Crystal Palace and Penge West Stations.",https://www.rightmove.co.uk/properties/168055544#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168055544,"Hindwoods, Greenwich",37574,Added on 09/10/2025,2025-10-09T20:15:34Z,,SE20,2025-10-15T18:49:40.916180,"{'let available date': 'Ask agent', 'deposit': '£1,615', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,,"(51.4184981, -0.061965)",10.962856217097983,80.0,78.07428756580404,43.729438202247195,71.98,estimated,geocoded
167440370,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Hervey Road, London, SE3","Truepenny’s are delighted to offer to the market this beautifully presented one-bedroom apartment on the sought-after Hervey Road, SE3. Positioned on the second floor of an attractive period building, this charming home combines character and style with a high standard of finish throughout.",https://www.rightmove.co.uk/properties/167440370#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167440370,"Truepenny's Property Consultants, Charlton",228695,Reduced yesterday,2025-09-25T18:14:49Z,,SE3,2025-10-15T18:49:30.583842,"{'let available date': 'Now', 'deposit': '£1,903', 'min. tenancy': '12 months', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",541.0,50.0,True,,"(51.4737316, 0.0276065)",11.437843035305741,77.77777777777779,77.12431392938852,50.0,71.96,actual,geocoded
167896913,1495,"£1,495 pcm",monthly,Flat,2,1.0,"Hallswelle Road, London, NW11",Our brand-new two bed room flats are ready to move Our facilities include: WOOD FLOORS GREAT LOCATION NEAR TRANSPORT LINKS large kitchen Beautiful bathroom with bath and toilet Washing machine a... ** Property Reference: 2611446 **,https://www.rightmove.co.uk/properties/167896913#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167896913,"OpenRent, London",96668,Reduced on 08/10/2025,2025-10-07T10:42:53Z,,NW11,2025-10-15T18:49:46.492395,"{'let available date': 'Now', 'deposit': '£1,725', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished or unfurnished, landlord is flexible', 'council tax': 'Ask agent'}",,,True,,"(51.5840293, -0.2030963)",9.939499923152052,77.88888888888889,80.12100015369589,43.729438202247195,71.95,estimated,geocoded
167384720,1485,"£1,485 pcm",monthly,Apartment,1,1.0,"Somerset Gardens, Creighton Road, Tottenham, N17","£1485pcm (or nearest offer considered). A modern one-bedroom apartment ideally located just moments from White Hart Lane station. This well-presented property features a bright and spacious reception room with a semi open-plan kitchen, creating a comfortable and contemporary living space...",https://www.rightmove.co.uk/properties/167384720#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167384720,"Philip Alexander, N8",73781,Added on 24/09/2025,2025-09-24T18:29:39Z,,N17,2025-10-15T18:50:06.850845,"{'let available date': '17/10/2025', 'deposit': '£1,713', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.588123, -0.0599442)",10.064454193668649,78.11111111111111,79.8710916126627,43.729438202247195,71.94,estimated,geocoded
167766968,1500,"£1,500 pcm",monthly,Apartment,1,1.0,"Alexandra Park Road, Alexandra Palace","**Zero Deposit Available**
A beautifully finished, brand new studio apartment located on the top floor of a charming period conversion in the sought-after Alexandra Palace area, N22. Cleverly designed to maximise space and comfort, the property benefits from a separate sleeping area, creating a s...",https://www.rightmove.co.uk/properties/167766968#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167766968,"Barnard Marcus Lettings, Muswell Hill Lettings",129652,Reduced on 13/10/2025,2025-10-03T13:11:25Z,,,2025-10-15T18:49:33.363256,"{'let available date': '25/10/2025', 'deposit': '£1,730', 'min. tenancy': '12 months', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.5969986, -0.1292142)",9.891388423827985,77.77777777777779,80.21722315234403,43.729438202247195,71.94,estimated,geocoded
166548914,1400,"£1,400 pcm",monthly,Flat,1,1.0,"Brent Street, London, NW4","Spacious modern flat, large fully fitted kitchen, plenty of storage and sunlight, located within walking distance of Middlesex University and Hendon Central Station (Northern Line)...",https://www.rightmove.co.uk/properties/166548914#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166548914,"Aston Square, London",274703,Added on 03/09/2025,2025-09-03T16:08:52Z,,NW4,2025-10-15T18:50:16.521031,"{'let available date': 'Ask agent', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished or unfurnished, landlord is flexible', 'council tax': 'Ask agent'}",,,True,,"(51.5880635, -0.2214298)",11.02332648858163,80.0,77.95334702283674,43.729438202247195,71.93,estimated,geocoded
165288821,1450,"£1,450 pcm",monthly,Flat,1,1.0,"York Road, Wimbledon","A recently refurbished one bedroom, first floor property with its own front door, the property has an open plan fully fitted kitchen, lots of storage and a walk in shower. It also comes with an off street parking space.",https://www.rightmove.co.uk/properties/165288821#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=165288821,"Dexters, Wimbledon",84878,Reduced on 29/09/2025,2025-08-02T17:35:33Z,,,2025-10-15T18:50:04.125746,"{'let available date': 'Ask agent', 'deposit': '£1,725', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.4222165, -0.1887827)",10.458429407197256,78.88888888888889,79.08314118560548,43.729438202247195,71.93,estimated,geocoded
167619584,1450,"£1,450 pcm",monthly,Flat,1,1.0,"High Street, London, E17",Modern 1-Bedroom Flat in E17 - Fully Furnished with Excellent Connectivity,https://www.rightmove.co.uk/properties/167619584#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167619584,"Estate Ark, Ilford",292478,Added on 30/09/2025,2025-09-30T15:23:14Z,,E17,2025-10-15T18:50:01.586660,"{'let available date': 'Now', 'deposit': '£1,450', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,"(51.5816696, -0.0333794)",10.47480751504112,78.88888888888889,79.05038496991776,43.729438202247195,71.92,estimated,geocoded
168187559,1400,"£1,400 pcm",monthly,Flat,1,1.0,"Bounds Green Road, Bounds Green","**£150 ON TOP OF RENT FOR - Electric & Water & Wifi Bills** TOTAL RENTAL COST WITH BILLS: £1550 PCM** Alex Crown are delighted to present this superb one-bedroom apartment ideally located on Bounds Green Road, N11.",https://www.rightmove.co.uk/properties/168187559#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168187559,"Alex Crown Lettings & Estate Agents, Islington",102122,Added today,2025-10-15T10:18:33Z,,,2025-10-15T18:49:25.586967,"{'let available date': 'Now', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,"(51.607376, -0.1249047)",11.046923627707969,80.0,77.90615274458406,43.729438202247195,71.91,estimated,geocoded
167354945,1350,"£1,350 pcm",monthly,Ground Flat,1,,"Whyteville Road, London, E7",This one bedroom mid terrace property is situated in a popular residential turning off Green Street and close to Upton Lane.,https://www.rightmove.co.uk/properties/167354945#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167354945,"Orange Square, London",9358,Added on 24/09/2025,2025-09-24T11:16:08Z,,E7,2025-10-15T18:50:06.850860,"{'let available date': 'Now', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Part furnished', 'council tax': 'Ask agent'}",,,True,,"(51.5443169, 0.0291021)",11.597712457874024,81.11111111111111,76.80457508425195,43.729438202247195,71.91,estimated,geocoded
168180266,1425,"£1,425 pcm",monthly,Flat,1,1.0,"Streatham Road, Mitcham, CR4","This well-presented one-bedroom flat with an additional study/second bedroom is now available to rent. Situated above retail premises and arranged over two floors, the property offers a bright ope... ** Property Reference: 2615530 **",https://www.rightmove.co.uk/properties/168180266#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168180266,"OpenRent, London",96668,Reduced on 13/10/2025,2025-10-14T01:15:29Z,,CR4,2025-10-15T18:49:33.363199,"{'let available date': 'Now', 'deposit': '£1,644', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished or unfurnished, landlord is flexible', 'council tax': 'Ask agent'}",,,True,,"(51.4130124, -0.1565705)",10.769068616825608,79.44444444444444,78.46186276634879,43.729438202247195,71.91,estimated,geocoded
165450857,1450,"£1,450 pcm",monthly,Flat,1,,"Barking Road, London, E13","Welcome to Francis House, a charming property located in the heart of London. This delightful apartment, situated at 760-762 Barking Road, offers a perfect blend of comfort and convenience.",https://www.rightmove.co.uk/properties/165450857#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=165450857,"David Conway & Co, South Harrow - Sales",6116,Added on 16/07/2025,2025-08-07T09:42:57Z,,E13,2025-10-15T18:50:19.037769,"{'let available date': 'Ask agent', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,,"(51.5221163, 0.0220081)",10.501852065543837,78.88888888888889,78.99629586891233,43.729438202247195,71.9,estimated,geocoded
166594970,1450,"£1,450 pcm",monthly,Flat,1,,"Barking Road, London, E13","Welcome to Francis House, a charming property located in the heart of London. This delightful apartment, situated at 760-762 Barking Road, offers a perfect blend of comfort and convenience.",https://www.rightmove.co.uk/properties/166594970#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166594970,"David Conway & Co, South Harrow - Sales",6116,Added on 04/09/2025,2025-09-04T15:40:52Z,,E13,2025-10-15T18:50:16.521003,"{'let available date': 'Ask agent', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,,"(51.5221163, 0.0220081)",10.501852065543837,78.88888888888889,78.99629586891233,43.729438202247195,71.9,estimated,geocoded
166595426,1450,"£1,450 pcm",monthly,Flat,1,,"Barking Road, London, E13","Welcome to Francis House, a charming property located in the heart of London. This delightful apartment, situated at 760-762 Barking Road, offers a perfect blend of comfort and convenience.",https://www.rightmove.co.uk/properties/166595426#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166595426,"David Conway & Co, South Harrow - Sales",6116,Added on 04/09/2025,2025-09-04T15:47:10Z,,E13,2025-10-15T18:50:16.520995,"{'let available date': 'Ask agent', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,,"(51.5221163, 0.0220081)",10.501852065543837,78.88888888888889,78.99629586891233,43.729438202247195,71.9,estimated,geocoded
168218447,1350,"£1,350 pcm",monthly,Flat,1,1.0,"Regis Court, Longfield Drive, Mitcham, London","This spacious and modern flat in Mitcham, London is perfect for those looking for a comfortable and stylish place to call home. The flat features 1 bedroom and 1 bathroom, making it ideal for a single professional or couple.",https://www.rightmove.co.uk/properties/168218447#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168218447,"Sharpes Estates Ltd, Colliers Wood",5353,Added today,2025-10-15T16:19:06Z,,,2025-10-15T18:49:23.151616,"{'let available date': '09/11/2025', 'deposit': '£1,557', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.4058006, -0.1640787)",11.660523223218092,81.11111111111111,76.67895355356382,43.729438202247195,71.86,estimated,geocoded
167311796,1400,"£1,400 pcm",monthly,Flat,1,1.0,"Taunton Road, London, SE12","Property Description Located on the desirable Taunton Road, this delightful one-bedroom garden flat offers a well-designed living space. The home includes a bright open-plan kitchen and dining area, a comfortable double",https://www.rightmove.co.uk/properties/167311796#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167311796,"S Stone Management, Croydon",286994,Reduced on 13/10/2025,2025-09-23T13:52:06Z,,SE12,2025-10-15T18:49:35.769200,"{'let available date': '07/11/2025', 'deposit': '£1,615', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Part furnished', 'council tax': 'Ask agent'}",,,True,,"(51.4549849, 0.0080644)",11.123896983259977,80.0,77.75220603348005,43.729438202247195,71.85,estimated,geocoded
168022583,1500,"£1,500 pcm",monthly,Apartment,1,1.0,"Stirling Close, London, SW16",Newly Refurbished One Bedroom Apartment ,https://www.rightmove.co.uk/properties/168022583#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168022583,"SLM Estate Agency, London",291020,Added on 09/10/2025,2025-10-09T11:16:43Z,,SW16,2025-10-15T18:49:43.835083,"{'let available date': 'Ask agent', 'deposit': 'Ask agent', 'min. tenancy': '12 months', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",507.0,47.12,True,,"(51.4107862, -0.1400552)",10.861399216394753,77.77777777777779,78.2772015672105,47.12,71.85,actual,geocoded
164096834,1300,"£1,300 pcm",monthly,Flat,1,0.0,"Impact Court, Penge","Stunning one bedroom purpose built flat with BALCONY and OFF STREET PARKING offered to the rental market by Propertyworld. This fabulous flat is spacious, with big rooms, nicely proportioned accommodation and lots of light. Ideal for professional singles or couples. Located on a popular residenti...",https://www.rightmove.co.uk/properties/164096834#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=164096834,"Property World Penge, London - Lettings",147248,Added on 03/07/2025,2025-07-03T08:04:25Z,,,2025-10-15T18:50:19.037782,"{'let available date': 'Now', 'deposit': '£1,495', 'min. tenancy': '6 months', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.4054727, -0.0645507)",12.230107405906272,82.22222222222221,75.53978518818745,43.729438202247195,71.85,estimated,geocoded
167771354,1500,"£1,500 pcm",monthly,Apartment,1,1.0,"Beechfield Road, N4",MODERN TOP FLOOR APARTMENT | PRIVATE BALCONY | SPACIOUS RECEPTION WITH SKYLIGHT |,https://www.rightmove.co.uk/properties/167771354#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167771354,"bigmove estate agents, Hackney",51218,Added on 03/10/2025,2025-10-03T14:05:59Z,,N4,2025-10-15T18:49:56.802778,"{'let available date': 'Now', 'deposit': '£1,730', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.4412344, -0.0305037)",10.042588960013639,77.77777777777779,79.91482207997272,43.729438202247195,71.82,estimated,geocoded
167279798,1450,"£1,450 pcm",monthly,Flat,1,1.0,"New Barn Street, Plaistow, E13","This well-presented one-bedroom ground floor conversion flat is available to rent on New Barn Street, Plaistow E13. Designed with comfort and practicality in mind, the property offers a welcoming living space and the added benefit of a private garden, providing a rare opportunity to enjoy outdoor...",https://www.rightmove.co.uk/properties/167279798#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167279798,"David Daniels, Stratford Lettings",76481,Added yesterday,2025-09-22T17:26:54Z,,E13,2025-10-15T18:49:28.011645,"{'let available date': '07/11/2025', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,,"(51.5192305, 0.0241128)",10.604416786688915,78.88888888888889,78.79116642662217,43.729438202247195,71.82,estimated,geocoded
167734964,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Somerset Gardens, White Hart Lane, Tottenham, London","Kings Group are delighted to offer this 1 bedroom ground floor flat in Somerset Gardens. This furnished property comprises a spacious lounge, modern kitchen with appliances, 3 piece bathroom, a double bedroom and a parking space. Located less than a 10 minute walk to White Hart Lane Station benef...",https://www.rightmove.co.uk/properties/167734964#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167734964,"Kings Group, Tottenham - Lettings",12376,Added on 02/10/2025,2025-10-02T19:01:58Z,,,2025-10-15T18:49:48.893061,"{'let available date': 'Now', 'deposit': '£1,730', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,"(51.588123, -0.0599442)",10.064454193668649,77.77777777777779,79.8710916126627,43.729438202247195,71.81,estimated,geocoded
166705694,1400,"£1,400 pcm",monthly,Apartment,1,1.0,"Dogrose Court, Wenlock Gardens, Hendon, NW4","Very well presented throughout one double bedroom second floor apartment located close to Hendon Central Tube Station (Northern Line, Zone 3) and moments from Middlesex University. This apartment further features a bright reception room, separate kitchen, family bathroom, ample storage throughout...",https://www.rightmove.co.uk/properties/166705694#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166705694,"Roundtree Real Estate, London",46965,Added on 08/09/2025,2025-09-08T10:35:10Z,,NW4,2025-10-15T18:50:14.111264,"{'let available date': 'Now', 'deposit': '£1,615', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,,"(51.5897175, -0.2216026)",11.179293577283163,80.0,77.64141284543368,43.729438202247195,71.8,estimated,geocoded
167925197,1450,"£1,450 pcm",monthly,Flat,1,1.0,"High Road Leytonstone, London, E11", 1 Bedroom Apartment – Modern & Well Located in Leytonstone (Near Bocca Bocca Pizza) Key Features Good size 1-bedroom apartment Open plan kitchen / living area Double bedroom Bat... ** Property Reference: 2557693 **,https://www.rightmove.co.uk/properties/167925197#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167925197,"OpenRent, London",96668,Reduced yesterday,2025-10-07T16:00:04Z,,E11,2025-10-15T18:49:33.363196,"{'let available date': '22/10/2025', 'deposit': '£1,480', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,"(51.5553837, 0.0055235)",10.6306582978984,78.88888888888889,78.7386834042032,43.729438202247195,71.8,estimated,geocoded
167262545,1400,"£1,400 pcm",monthly,Apartment,1,0.0,"Anerley Road , Anerley ","Very Well Presented Flat. One Bedroom. Offered Unfurnished. Close to Transport Links and Crystal Palace Triangle and Park. Separate Kitchen. Living Room. Bedroom, Bathroom. Available 25.10.25",https://www.rightmove.co.uk/properties/167262545#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167262545,"Martin & Co, Crystal Palace",80716,Added on 22/09/2025,2025-09-22T13:26:19Z,,,2025-10-15T18:50:09.284974,"{'let available date': '25/10/2025', 'deposit': '£1,615', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.4141324, -0.0698422)",11.198713800039759,80.0,77.60257239992049,43.729438202247195,71.79,estimated,geocoded
166461398,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Hopkins Road, Leyton E10","1 Bedroom First Floor Flat - Hopkins Road, Leyton E10",https://www.rightmove.co.uk/properties/166461398#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166461398,"In Estates, London",38897,Reduced on 10/10/2025,2025-09-01T17:56:19Z,,E10,2025-10-15T18:49:38.504374,"{'let available date': '27/10/2025', 'deposit': '£1,730', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Part furnished', 'council tax': 'Ask agent'}",,46.0,True,,"(51.571223, -0.0115896)",10.682030272826704,77.77777777777779,78.63593945434658,46.0,71.77,actual,geocoded
167682995,1500,"£1,500 pcm",monthly,Apartment,2,1.0,"Mount Pleasant Road, Tottenham, N17","Nestled Tottenham, this first-floor apartment at Mount Pleasant Road offers two bedrooms (One double and one single bedroom), this property is perfect for individuals or small families or couples. The apartment features a well-appointed reception room, providing an inviting space for relaxation o...",https://www.rightmove.co.uk/properties/167682995#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167682995,"Hemmingfords, London",201083,Added on 01/10/2025,2025-10-01T17:17:55Z,,N17,2025-10-15T18:49:59.184705,"{'let available date': '17/10/2025', 'deposit': '£1,730', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished or unfurnished, landlord is flexible', 'council tax': 'Ask agent'}",,,True,,"(51.5936073, -0.0784314)",10.106284190580132,77.77777777777779,79.78743161883973,43.729438202247195,71.77,estimated,geocoded
87316332,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Lynmouth Road, London, Walthamstow, E17","Located next to St James Park is this 1-bedroom ground floor flat refurbished just four years ago! The property offers a double bedroom with a large fitted wardrobe, open plan kitchen and living room with underfloor heating and modern bathroom. Lynmouth Road is set on a quiet turning n...",https://www.rightmove.co.uk/properties/87316332#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=87316332,"Central Estate Agents, Walthamstow",6323,Added yesterday,2025-10-14T15:56:29Z,,E17,2025-10-15T18:49:28.011657,"{'let available date': '15/11/2025', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.5787403, -0.0358065)",10.115450700039386,77.77777777777779,79.76909859992122,43.729438202247195,71.76,estimated,geocoded
167692688,1350,"£1,350 pcm",monthly,Flat,1,0.0,"Parish Lane, Penge","Property World is pleased to offer this beautifully presented one-bedroom ground floor garden flat to the rental market. Nestled in the heart of Penge, it offers a prime location within a warm, community-focused neighbourhood, outstanding transport links via Penge East and Penge West stations-bot...",https://www.rightmove.co.uk/properties/167692688#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167692688,"Property World Penge, London - Lettings",147248,Reduced yesterday,2025-10-02T08:05:05Z,,,2025-10-15T18:49:30.583970,"{'let available date': '18/10/2025', 'deposit': '£1,553', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.4148054, -0.0472202)",11.787486750549412,81.11111111111111,76.42502649890118,43.729438202247195,71.76,estimated,geocoded
159042728,1400,"£1,400 pcm",monthly,Flat,1,1.0,"Drayton Road, London, E11",NEWLY REFURBISHED 1 BEDROOM FLAT - LEYTONSTONE,https://www.rightmove.co.uk/properties/159042728#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=159042728,"West Essex Property Services Ltd, Woodford Green",76828,Reduced on 05/03/2025,2025-03-05T17:17:08Z,,E11,2025-10-15T18:50:21.311052,"{'let available date': 'Now', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.5678541, 0.0032537)",11.252823739031122,80.0,77.49435252193776,43.729438202247195,71.74,estimated,geocoded
168188246,1450,"£1,450 pcm",monthly,Apartment,1,1.0,"Goldsmith Road, Leyton","Petty Son and Prestwich are delighted to offer for rent this spacious one bedroom ground floor flat that has been recently refurbished. Located on the popular Goldsmith Road, with great access to Leyton underground station (0.5miles).",https://www.rightmove.co.uk/properties/168188246#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168188246,"Petty Son & Prestwich Ltd, London",70202,Added today,2025-10-15T10:29:38Z,,,2025-10-15T18:49:25.586964,"{'let available date': '08/11/2025', 'deposit': '£1,673', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",437.0,41.0,True,,"(51.5653046, -0.0161817)",10.013539765308973,78.88888888888889,79.97292046938205,41.0,71.74,actual,geocoded
168160598,1500,"£1,500 pcm",monthly,Apartment,1,1.0,"Ellison Road, Streatham","**Zero Deposit Available**
STYLISH ONE-BEDROOM FIRST-FLOOR CONVERSION WITH PRIVATE GARDEN IN PRIME STREATHAM COMMON LOCATION",https://www.rightmove.co.uk/properties/168160598#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168160598,"Barnard Marcus Lettings, Streatham Lettings",82844,Added on 13/10/2025,2025-10-13T14:50:48Z,,,2025-10-15T18:49:33.363230,"{'let available date': '15/11/2025', 'deposit': '£1,730', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.4170192, -0.1331092)",10.140618020899705,77.77777777777779,79.71876395820058,43.729438202247195,71.74,estimated,geocoded
167873141,1430,"£1,430 pcm",monthly,Flat,1,1.0,"Victoria Road, Hendon, London","LONDON HomeMoves are delighted to offer to the market this great value one bedroom flat located in the heart of Hendon. Arranged on the ground floor and recently redecorated, the property comprises a separate modern kitchen, neutrally tiled shower room, a spacious living room and a double bedr...",https://www.rightmove.co.uk/properties/167873141#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167873141,"London Homemoves, London",170204,Added on 06/10/2025,2025-10-06T17:30:02Z,,,2025-10-15T18:49:51.505869,"{'let available date': '05/11/2025', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Part furnished', 'council tax': 'Ask agent'}",,,True,,"(51.5883866, -0.2184416)",10.931561227542723,79.33333333333333,78.13687754491455,43.729438202247195,71.73,estimated,geocoded
167384825,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Robinson Road, Tooting/Colliers Wood Borders","First floor, 1 double bedroom flat set within an imposing detached period building. Having just been redecorated, the property is now ready for it's new tenant. Set on the borders of Colliers Wood and Tooting, each with exceptional, transport, shopping and leisure facilities. Bright & ample livin...",https://www.rightmove.co.uk/properties/167384825#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167384825,"eddisonwhite, Merton - Sales & Lettings",20183,Added on 24/09/2025,2025-09-24T18:38:54Z,,,2025-10-15T18:50:06.850842,"{'let available date': '27/11/2025', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,"(51.4207979, -0.1702875)",10.155906650249939,77.77777777777779,79.68818669950012,43.729438202247195,71.73,estimated,geocoded
